Sentence #,Word,Tag,POS
sentence 680,Chị,O,O
sentence 680,sống,O,O
sentence 680,cùng,O,O
sentence 680,gia_đình,O,O
sentence 680,ở,O,O
sentence 680,phường,B-LOCATION,B-LOCATION
sentence 680,Đông_Giang,I-LOCATION,I-LOCATION
sentence 680,.,O,O
sentence 681,Theo,O,O
sentence 681,thông_báo,O,O
sentence 681,của,O,O
sentence 681,Bộ,B-ORGANIZATION,B-ORGANIZATION
sentence 681,Y_tế,I-ORGANIZATION,I-ORGANIZATION
sentence 681,chiều_tối,O,O
sentence 681,16,B-DATE,B-DATE
sentence 681,-,I-DATE,I-DATE
sentence 681,8,I-DATE,I-DATE
sentence 681,",",O,O
sentence 681,ca,O,O
sentence 681,bệnh,O,O
sentence 681,962,B-PATIENT_ID,B-PATIENT_ID
sentence 681,(,O,O
sentence 681,bệnh_nhân,O,O
sentence 681,962,B-PATIENT_ID,B-PATIENT_ID
sentence 681,),O,O
sentence 681,là,O,O
sentence 681,nam,B-GENDER,B-GENDER
sentence 681,",",O,O
sentence 681,30,B-AGE,B-AGE
sentence 681,tuổi,O,O
sentence 681,",",O,O
sentence 681,Thanh,B-LOCATION,B-LOCATION
sentence 681,Xuân,I-LOCATION,I-LOCATION
sentence 681,",",O,O
sentence 681,Hà,B-LOCATION,B-LOCATION
sentence 681,Nội,I-LOCATION,I-LOCATION
sentence 681,",",O,O
sentence 681,đến,O,O
sentence 681,thành,B-LOCATION,B-LOCATION
sentence 681,phố,I-LOCATION,I-LOCATION
sentence 681,Đà,I-LOCATION,I-LOCATION
sentence 681,Nẵng,I-LOCATION,I-LOCATION
sentence 681,từ,O,O
sentence 681,ngày,O,O
sentence 681,20,B-DATE,B-DATE
sentence 681,đến,O,O
sentence 681,22,B-DATE,B-DATE
sentence 681,-,I-DATE,I-DATE
sentence 681,7,I-DATE,I-DATE
sentence 681,.,O,O
sentence 682,Bà,O,O
sentence 682,ăn,O,O
sentence 682,sáng,O,O
sentence 682,tại,O,O
sentence 682,canteen,O,O
sentence 682,bệnh_viện,O,O
sentence 682,",",O,O
sentence 682,tần_suất,O,O
sentence 682,2,O,O
sentence 682,-,O,O
sentence 682,3,O,O
sentence 682,lần,O,O
sentence 682,mỗi,O,O
sentence 682,tuần,O,O
sentence 682,",",O,O
sentence 682,buổi,O,O
sentence 682,trưa,O,O
sentence 682,ăn,O,O
sentence 682,cơm,O,O
sentence 682,từ_thiện,O,O
sentence 682,tại,O,O
sentence 682,khoa,O,O
sentence 682,",",O,O
sentence 682,buổi,O,O
sentence 682,chiều,O,O
sentence 682,về,O,O
sentence 682,nhà,O,O
sentence 682,tại,O,O
sentence 682,phường,B-LOCATION,B-LOCATION
sentence 682,Hoà_Hải,I-LOCATION,I-LOCATION
sentence 682,và,O,O
sentence 682,trở_lại,O,O
sentence 682,viện,O,O
sentence 682,chăm,O,O
sentence 682,con,O,O
sentence 682,vào,O,O
sentence 682,20h,O,O
sentence 682,hàng,O,O
sentence 682,ngày,O,O
sentence 682,",",O,O
sentence 682,ngủ,O,O
sentence 682,tại,O,O
sentence 682,nhà,O,O
sentence 682,chờ,O,O
sentence 682,tầng,O,O
sentence 682,3,O,O
sentence 682,.,O,O
sentence 683,Cả,O,O
sentence 683,3,O,O
sentence 683,bệnh_nhân,O,O
sentence 683,(,O,O
sentence 683,bệnh_nhân,O,O
sentence 683,906,B-PATIENT_ID,B-PATIENT_ID
sentence 683,",",O,O
sentence 683,907,B-PATIENT_ID,B-PATIENT_ID
sentence 683,",",O,O
sentence 683,908,B-PATIENT_ID,B-PATIENT_ID
sentence 683,),O,O
sentence 683,trên,O,O
sentence 683,làm_việc,O,O
sentence 683,cùng,O,O
sentence 683,địa_chỉ,O,O
sentence 683,tại,O,O
sentence 683,thành_phố,B-LOCATION,B-LOCATION
sentence 683,Hải_Dương,I-LOCATION,I-LOCATION
sentence 683,(,O,O
sentence 683,quán,B-LOCATION,B-LOCATION
sentence 683,Thế_giới,I-LOCATION,I-LOCATION
sentence 683,bò,I-LOCATION,I-LOCATION
sentence 683,tơ,I-LOCATION,I-LOCATION
sentence 683,ở,O,O
sentence 683,36,B-LOCATION,B-LOCATION
sentence 683,Quang_Trung,I-LOCATION,I-LOCATION
sentence 683,),O,O
sentence 683,",",O,O
sentence 683,có,O,O
sentence 683,tiếp_xúc,O,O
sentence 683,với,O,O
sentence 683,bệnh_nhân,O,O
sentence 683,867,B-PATIENT_ID,B-PATIENT_ID
sentence 683,.,O,O
sentence 684,9,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,gồm,O,O
sentence 684,:,O,O
sentence 684,2,O,O
sentence 684,điều_dưỡng,B-JOB,B-JOB
sentence 684,Trung_tâm,O,O
sentence 684,Bệnh,O,O
sentence 684,nhiệt_đới,O,O
sentence 684,(,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,86,B-PATIENT_ID,B-PATIENT_ID
sentence 684,và,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,87,B-PATIENT_ID,B-PATIENT_ID
sentence 684,),O,O
sentence 684,",",O,O
sentence 684,bệnh_nhân,O,O
sentence 684,107,B-PATIENT_ID,B-PATIENT_ID
sentence 684,(,O,O
sentence 684,con,O,O
sentence 684,gái,O,O
sentence 684,của,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,86,B-PATIENT_ID,B-PATIENT_ID
sentence 684,),O,O
sentence 684,",",O,O
sentence 684,4,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,liên_quan,O,O
sentence 684,đến,O,O
sentence 684,Khoa_Thần,O,O
sentence 684,kinh,O,O
sentence 684,(,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,133,B-PATIENT_ID,B-PATIENT_ID
sentence 684,",",O,O
sentence 684,161,B-PATIENT_ID,B-PATIENT_ID
sentence 684,",",O,O
sentence 684,162,B-PATIENT_ID,B-PATIENT_ID
sentence 684,và,O,O
sentence 684,163,B-PATIENT_ID,B-PATIENT_ID
sentence 684,),O,O
sentence 684,",",O,O
sentence 684,2,O,O
sentence 684,nhân_viên,B-JOB,B-JOB
sentence 684,đưa,I-JOB,I-JOB
sentence 684,nước,I-JOB,I-JOB
sentence 684,sôi,I-JOB,I-JOB
sentence 684,tại,O,O
sentence 684,bệnh_viện,O,O
sentence 684,(,O,O
sentence 684,bệnh_nhân,O,O
sentence 684,168,B-PATIENT_ID,B-PATIENT_ID
sentence 684,và,O,O
sentence 684,169,B-PATIENT_ID,B-PATIENT_ID
sentence 684,),O,O
sentence 684,.,O,O
sentence 685,Bệnh_nhân,O,O
sentence 685,đến,O,O
sentence 685,sân_bay,B-LOCATION,B-LOCATION
sentence 685,Tân_Sơn_Nhất,I-LOCATION,I-LOCATION
sentence 685,và,O,O
sentence 685,đi,O,O
sentence 685,bằng,O,O
sentence 685,taxi,O,O
sentence 685,về,O,O
sentence 685,nhà,O,O
sentence 685,.,O,O
sentence 686,Bệnh_nhân,O,O
sentence 686,253,B-PATIENT_ID,B-PATIENT_ID
sentence 686,là,O,O
sentence 686,nữ,B-GENDER,B-GENDER
sentence 686,",",O,O
sentence 686,41,B-AGE,B-AGE
sentence 686,tuổi,O,O
sentence 686,",",O,O
sentence 686,quốc_tịch,O,O
sentence 686,Việt_Nam,O,O
sentence 686,",",O,O
sentence 686,trú,O,O
sentence 686,ở,O,O
sentence 686,Mê_Linh,B-LOCATION,B-LOCATION
sentence 686,",",O,O
sentence 686,Hà_Nội,B-LOCATION,B-LOCATION
sentence 686,",",O,O
sentence 686,là,O,O
sentence 686,chị,O,O
sentence 686,dâu,O,O
sentence 686,",",O,O
sentence 686,ở,O,O
sentence 686,gần,O,O
sentence 686,nhà,O,O
sentence 686,và,O,O
sentence 686,có,O,O
sentence 686,tiếp_xúc,O,O
sentence 686,gần,O,O
sentence 686,với,O,O
sentence 686,bệnh_nhân,O,O
sentence 686,243,B-PATIENT_ID,B-PATIENT_ID
sentence 686,.,O,O
sentence 687,Trong,O,O
sentence 687,đó,O,O
sentence 687,phần_lớn,O,O
sentence 687,ca,O,O
sentence 687,có,O,O
sentence 687,yếu_tố,O,O
sentence 687,dịch_tễ,O,O
sentence 687,liên_quan,O,O
sentence 687,đến,O,O
sentence 687,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 687,",",O,O
sentence 687,riêng,O,O
sentence 687,ca,O,O
sentence 687,867,B-PATIENT_ID,B-PATIENT_ID
sentence 687,liên_quan,O,O
sentence 687,ổ,O,O
sentence 687,dịch,O,O
sentence 687,ở,O,O
sentence 687,Hải_Dương,B-LOCATION,B-LOCATION
sentence 687,.,O,O
sentence 688,Trung_tâm,B-ORGANIZATION,B-ORGANIZATION
sentence 688,Kiểm_soát,I-ORGANIZATION,I-ORGANIZATION
sentence 688,bệnh_tật,I-ORGANIZATION,I-ORGANIZATION
sentence 688,TP,I-ORGANIZATION,I-ORGANIZATION
sentence 688,HCM,I-ORGANIZATION,I-ORGANIZATION
sentence 688,cũng,O,O
sentence 688,tìm,O,O
sentence 688,được,O,O
sentence 688,11,O,O
sentence 688,người,O,O
sentence 688,trên,O,O
sentence 688,chuyến,O,O
sentence 688,bay,O,O
sentence 688,cùng,O,O
sentence 688,nữ,O,O
sentence 688,doanh_nhân,O,O
sentence 688,",",O,O
sentence 688,trong,O,O
sentence 688,đó,O,O
sentence 688,có,O,O
sentence 688,2,O,O
sentence 688,trường_hợp,O,O
sentence 688,có,O,O
sentence 688,dấu_hiệu,O,O
sentence 688,sốt,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 688,",",O,O
sentence 688,ho,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 688,",",O,O
sentence 688,đã,O,O
sentence 688,chuyển,O,O
sentence 688,đến,O,O
sentence 688,bệnh_viện,O,O
sentence 688,xét_nghiệm,O,O
sentence 688,",",O,O
sentence 688,đang,O,O
sentence 688,chờ,O,O
sentence 688,kết_quả,O,O
sentence 688,.,O,O
sentence 689,Mẫu,O,O
sentence 689,bệnh_phẩm,O,O
sentence 689,lấy,O,O
sentence 689,cùng,O,O
sentence 689,ngày,O,O
sentence 689,",",O,O
sentence 689,hôm,O,O
sentence 689,sau,O,O
sentence 689,kết_quả,O,O
sentence 689,xét_nghiệm,O,O
sentence 689,dương_tính,O,O
sentence 689,nCoV,O,O
sentence 689,.,O,O
sentence 690,Chiều,O,O
sentence 690,18,B-DATE,B-DATE
sentence 690,-,I-DATE,I-DATE
sentence 690,5,I-DATE,I-DATE
sentence 690,",",O,O
sentence 690,bệnh_nhân,O,O
sentence 690,được,O,O
sentence 690,đưa,O,O
sentence 690,đi,O,O
sentence 690,chụp,O,O
sentence 690,CT,O,O
sentence 690,-,O,O
sentence 690,Scanner,O,O
sentence 690,để,O,O
sentence 690,đánh_giá,O,O
sentence 690,lại,O,O
sentence 690,.,O,O
sentence 691,Những,O,O
sentence 691,người,O,O
sentence 691,già,O,O
sentence 691,trong,O,O
sentence 691,nhà,O,O
sentence 691,và,O,O
sentence 691,những,O,O
sentence 691,người,O,O
sentence 691,có,O,O
sentence 691,tiền_sử,O,O
sentence 691,bệnh,O,O
sentence 691,mạn_tính,O,O
sentence 691,có,O,O
sentence 691,nguy_cơ,O,O
sentence 691,bị,O,O
sentence 691,biến_chứng,O,O
sentence 691,nghiêm_trọng,O,O
sentence 691,",",O,O
sentence 691,thậm_chí,O,O
sentence 691,là,O,O
sentence 691,tử_vong,O,O
sentence 691,",",O,O
sentence 691,nếu,O,O
sentence 691,bị,O,O
sentence 691,nhiễm,O,O
sentence 691,nCoV,O,O
sentence 691,.,O,O
sentence 692,Tại,O,O
sentence 692,cuộc,O,O
sentence 692,họp,O,O
sentence 692,",",O,O
sentence 692,ông,O,O
sentence 692,Nguyễn_Đức_Chung,O,O
sentence 692,cho,O,O
sentence 692,rằng,O,O
sentence 692,huyện,B-LOCATION,B-LOCATION
sentence 692,Mê_Linh,I-LOCATION,I-LOCATION
sentence 692,đã,O,O
sentence 692,hiểu,O,O
sentence 692,chưa,O,O
sentence 692,đúng,O,O
sentence 692,yêu_cầu,O,O
sentence 692,của,O,O
sentence 692,lãnh_đạo,O,O
sentence 692,thành_phố,O,O
sentence 692,",",O,O
sentence 692,ngay,O,O
sentence 692,từ,O,O
sentence 692,đầu_ghi,O,O
sentence 692,nhận,O,O
sentence 692,"""",O,O
sentence 692,bệnh_nhân,O,O
sentence 692,243,B-PATIENT_ID,B-PATIENT_ID
sentence 692,"""",O,O
sentence 692,từng,O,O
sentence 692,đến,O,O
sentence 692,Bạch_Mai,B-LOCATION,B-LOCATION
sentence 692,đã,O,O
sentence 692,không,O,O
sentence 692,yêu_cầu,O,O
sentence 692,cách_ly,O,O
sentence 692,tại,O,O
sentence 692,nhà,O,O
sentence 692,14,O,O
sentence 692,ngày,O,O
sentence 692,.,O,O
sentence 693,Ngày,O,O
sentence 693,20/3,B-DATE,B-DATE
sentence 693,",",O,O
sentence 693,bệnh_nhân,O,O
sentence 693,được,O,O
sentence 693,chuyển,O,O
sentence 693,đến,O,O
sentence 693,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 693,Bệnh,I-LOCATION,I-LOCATION
sentence 693,Nhiệt_đới,I-LOCATION,I-LOCATION
sentence 693,Trung_ương,I-LOCATION,I-LOCATION
sentence 693,cơ_sở,I-LOCATION,I-LOCATION
sentence 693,2,I-LOCATION,I-LOCATION
sentence 693,",",O,O
sentence 693,mẫu,O,O
sentence 693,xét_nghiệm,O,O
sentence 693,tại,O,O
sentence 693,bệnh_viện,O,O
sentence 693,cũng,O,O
sentence 693,như,O,O
sentence 693,Viện,B-ORGANIZATION,B-ORGANIZATION
sentence 693,Vệ_sinh,I-ORGANIZATION,I-ORGANIZATION
sentence 693,Dịch_tễ,I-ORGANIZATION,I-ORGANIZATION
sentence 693,Trung_ương,I-ORGANIZATION,I-ORGANIZATION
sentence 693,đều,O,O
sentence 693,dương_tính,O,O
sentence 693,.,O,O
sentence 694,Người,O,O
sentence 694,còn,O,O
sentence 694,lại,O,O
sentence 694,là,O,O
sentence 694,bạn,O,O
sentence 694,gái,O,O
sentence 694,của,O,O
sentence 694,người,O,O
sentence 694,thanh_niên,O,O
sentence 694,này,O,O
sentence 694,.,O,O
sentence 695,Tất_cả,O,O
sentence 695,đều,O,O
sentence 695,xuất_phát,O,O
sentence 695,từ,O,O
sentence 695,bệnh_nhân,O,O
sentence 695,thứ,O,O
sentence 695,34,B-PATIENT_ID,B-PATIENT_ID
sentence 695,"""",O,O
sentence 695,siêu,O,O
sentence 695,lây_nhiễm,O,O
sentence 695,"""",O,O
sentence 695,.,O,O
sentence 696,"""",O,O
sentence 696,Bệnh_nhân,O,O
sentence 696,161,B-PATIENT_ID,B-PATIENT_ID
sentence 696,"""",O,O
sentence 696,đã,O,O
sentence 696,được,O,O
sentence 696,công_bố,O,O
sentence 696,khỏi,O,O
sentence 696,bệnh,O,O
sentence 696,",",O,O
sentence 696,đang,O,O
sentence 696,điều_trị,O,O
sentence 696,bệnh_lý,O,O
sentence 696,nền,O,O
sentence 696,.,O,O
sentence 697,Đây,O,O
sentence 697,là,O,O
sentence 697,ca,O,O
sentence 697,bệnh,O,O
sentence 697,thứ,O,O
sentence 697,2,O,O
sentence 697,rời,O,O
sentence 697,khu,O,O
sentence 697,cách_ly,O,O
sentence 697,trước,O,O
sentence 697,khi,O,O
sentence 697,có,O,O
sentence 697,kết_quả,O,O
sentence 697,xét_nghiệm,O,O
sentence 697,dương_tính,O,O
sentence 697,",",O,O
sentence 697,sau,O,O
sentence 697,ca,O,O
sentence 697,bệnh,O,O
sentence 697,ở,O,O
sentence 697,Cầu_Giấy,B-LOCATION,B-LOCATION
sentence 697,",",O,O
sentence 697,Hà_Nội,B-LOCATION,B-LOCATION
sentence 697,(,O,O
sentence 697,bệnh_nhân,O,O
sentence 697,1034,B-PATIENT_ID,B-PATIENT_ID
sentence 697,),O,O
sentence 697,cách,O,O
sentence 697,đây,O,O
sentence 697,vài,O,O
sentence 697,ngày,O,O
sentence 697,.,O,O
sentence 698,Hiện,O,O
sentence 698,bệnh_nhân,O,O
sentence 698,đang,O,O
sentence 698,được,O,O
sentence 698,cách_ly,O,O
sentence 698,tại,O,O
sentence 698,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 698,Đa_khoa,I-LOCATION,I-LOCATION
sentence 698,Cầu_Treo,I-LOCATION,I-LOCATION
sentence 698,",",O,O
sentence 698,huyện,B-LOCATION,B-LOCATION
sentence 698,Hương_Sơn,I-LOCATION,I-LOCATION
sentence 698,",",O,O
sentence 698,tỉnh,B-LOCATION,B-LOCATION
sentence 698,Hà_Tĩnh,I-LOCATION,I-LOCATION
sentence 698,",",O,O
sentence 698,tình_trạng,O,O
sentence 698,sức_khoẻ,O,O
sentence 698,ổn_định,O,O
sentence 698,.,O,O
sentence 699,Trong,O,O
sentence 699,số,O,O
sentence 699,gần,O,O
sentence 699,135,O,O
sentence 699,bệnh_nhân,O,O
sentence 699,của,O,O
sentence 699,Bệnh_viện,B-ORGANIZATION,B-ORGANIZATION
sentence 699,Bệnh,I-ORGANIZATION,I-ORGANIZATION
sentence 699,Nhiệt_đới,I-ORGANIZATION,I-ORGANIZATION
sentence 699,trung_ương,I-ORGANIZATION,I-ORGANIZATION
sentence 699,",",O,O
sentence 699,đến,O,O
sentence 699,nay,O,O
sentence 699,đã,O,O
sentence 699,có,O,O
sentence 699,trên,O,O
sentence 699,70,O,O
sentence 699,người,O,O
sentence 699,đã,O,O
sentence 699,khỏi,O,O
sentence 699,",",O,O
sentence 699,trong,O,O
sentence 699,đó,O,O
sentence 699,có,O,O
sentence 699,những,O,O
sentence 699,bệnh_nhân,O,O
sentence 699,rất,O,O
sentence 699,nặng,O,O
sentence 699,",",O,O
sentence 699,có,O,O
sentence 699,bệnh_nhân,O,O
sentence 699,3,O,O
sentence 699,lần,O,O
sentence 699,ngừng,O,O
sentence 699,tuần_hoàn,O,O
sentence 699,trong,O,O
sentence 699,đêm,O,O
sentence 699,đã,O,O
sentence 699,được,O,O
sentence 699,cấp_cứu,O,O
sentence 699,kịp_thời,O,O
sentence 699,và,O,O
sentence 699,vượt,O,O
sentence 699,qua,O,O
sentence 699,giai_đoạn,O,O
sentence 699,nguy_hiểm,O,O
sentence 699,.,O,O
sentence 700,Hôm_qua,O,O
sentence 700,",",O,O
sentence 700,Quảng_Nam,B-LOCATION,B-LOCATION
sentence 700,ghi_nhận,O,O
sentence 700,hai,O,O
sentence 700,học_sinh,B-JOB,B-JOB
sentence 700,nhiễm,O,O
sentence 700,nCoV,O,O
sentence 700,",",O,O
sentence 700,gồm,O,O
sentence 700,"""",O,O
sentence 700,bệnh_nhân,O,O
sentence 700,836,B-PATIENT_ID,B-PATIENT_ID
sentence 700,"""",O,O
sentence 700,",",O,O
sentence 700,nam,B-GENDER,B-GENDER
sentence 700,",",O,O
sentence 700,13,B-AGE,B-AGE
sentence 700,tuổi,O,O
sentence 700,",",O,O
sentence 700,ở,O,O
sentence 700,xã,B-LOCATION,B-LOCATION
sentence 700,Đại_Đồng,I-LOCATION,I-LOCATION
sentence 700,",",O,O
sentence 700,huyện,B-LOCATION,B-LOCATION
sentence 700,Đại_Lộc,I-LOCATION,I-LOCATION
sentence 700,và,O,O
sentence 700,"""",O,O
sentence 700,bệnh_nhân,O,O
sentence 700,841,B-PATIENT_ID,B-PATIENT_ID
sentence 700,"""",O,O
sentence 700,",",O,O
sentence 700,nam,B-GENDER,B-GENDER
sentence 700,",",O,O
sentence 700,11,B-AGE,B-AGE
sentence 700,tuổi,O,O
sentence 700,",",O,O
sentence 700,ở,O,O
sentence 700,phường,B-LOCATION,B-LOCATION
sentence 700,Phước_Hoà,I-LOCATION,I-LOCATION
sentence 700,",",O,O
sentence 700,thành_phố,B-LOCATION,B-LOCATION
sentence 700,Tam_Kỳ,I-LOCATION,I-LOCATION
sentence 700,.,O,O
sentence 701,Tối,O,O
sentence 701,25/8,B-DATE,B-DATE
sentence 701,",",O,O
sentence 701,bệnh_nhân,O,O
sentence 701,tử_vong,O,O
sentence 701,tại,O,O
sentence 701,Trung_tâm,B-LOCATION,B-LOCATION
sentence 701,y_tế,I-LOCATION,I-LOCATION
sentence 701,Hoà_Vang,I-LOCATION,I-LOCATION
sentence 701,do,O,O
sentence 701,các,O,O
sentence 701,biến_chứng,O,O
sentence 701,của,O,O
sentence 701,bệnh,O,O
sentence 701,nền,O,O
sentence 701,nặng,O,O
sentence 701,.,O,O
sentence 702,Trước,O,O
sentence 702,đó,O,O
sentence 702,",",O,O
sentence 702,bệnh_nhân,O,O
sentence 702,21,B-PATIENT_ID,B-PATIENT_ID
sentence 702,điều_trị,O,O
sentence 702,tại,O,O
sentence 702,Bệnh_viện,B-LOCATION,B-LOCATION
sentence 702,Bệnh,I-LOCATION,I-LOCATION
sentence 702,nhiệt_đới,I-LOCATION,I-LOCATION
sentence 702,trung_ương,I-LOCATION,I-LOCATION
sentence 702,cũng,O,O
sentence 702,có,O,O
sentence 702,kết_quả,O,O
sentence 702,xét_nghiệm,O,O
sentence 702,diễn_biến,O,O
sentence 702,phức_tạp,O,O
sentence 702,tương_tự,O,O
sentence 702,.,O,O
sentence 703,Sau,O,O
sentence 703,2,O,O
sentence 703,đợt,O,O
sentence 703,điều_trị,O,O
sentence 703,",",O,O
sentence 703,2,O,O
sentence 703,đợt,O,O
sentence 703,cách_ly,O,O
sentence 703,với,O,O
sentence 703,tổng,O,O
sentence 703,thời_gian,O,O
sentence 703,52,O,O
sentence 703,ngày,O,O
sentence 703,",",O,O
sentence 703,anh,O,O
sentence 703,B.,B-NAME,B-NAME
sentence 703,đã,O,O
sentence 703,được,O,O
sentence 703,công_bố,O,O
sentence 703,khỏi,O,O
sentence 703,bệnh,O,O
sentence 703,lần,O,O
sentence 703,thứ,O,O
sentence 703,2,O,O
sentence 703,ngày,O,O
sentence 703,5,B-DATE,B-DATE
sentence 703,-,I-DATE,I-DATE
sentence 703,5,I-DATE,I-DATE
sentence 703,.,O,O
sentence 704,Đây,O,O
sentence 704,là,O,O
sentence 704,ca,O,O
sentence 704,bệnh,O,O
sentence 704,thứ,O,O
sentence 704,2,O,O
sentence 704,có,O,O
sentence 704,tình_trạng,O,O
sentence 704,dương_tính,O,O
sentence 704,trở_lại,O,O
sentence 704,sau,O,O
sentence 704,khi,O,O
sentence 704,bệnh_nhân,O,O
sentence 704,đã,O,O
sentence 704,đủ,O,O
sentence 704,điều_kiện,O,O
sentence 704,công_bố,O,O
sentence 704,khỏi,O,O
sentence 704,bệnh,O,O
sentence 704,hoặc,O,O
sentence 704,ra,O,O
sentence 704,viện,O,O
sentence 704,",",O,O
sentence 704,trước,O,O
sentence 704,đó,O,O
sentence 704,là,O,O
sentence 704,bệnh_nhân,O,O
sentence 704,số,O,O
sentence 704,22,B-PATIENT_ID,B-PATIENT_ID
sentence 704,(,O,O
sentence 704,người,O,O
sentence 704,Anh,O,O
sentence 704,),O,O
sentence 704,",",O,O
sentence 704,khi,O,O
sentence 704,rời,O,O
sentence 704,Đà_Nẵng,B-LOCATION,B-LOCATION
sentence 704,đến,O,O
sentence 704,TP.,B-LOCATION,B-LOCATION
sentence 704,HCM,I-LOCATION,I-LOCATION
sentence 704,để,O,O
sentence 704,về,O,O
sentence 704,nước,O,O
sentence 704,thì,O,O
sentence 704,dương_tính,O,O
sentence 704,trở_lại,O,O
sentence 704,.,O,O
sentence 705,5h30,O,O
sentence 705,ngày,O,O
sentence 705,30,B-DATE,B-DATE
sentence 705,-,I-DATE,I-DATE
sentence 705,7,I-DATE,I-DATE
sentence 705,",",O,O
sentence 705,bệnh_nhân,O,O
sentence 705,bị,O,O
sentence 705,suy,B-SYMPTOM_AND_DISEASE,B-SYMPTOM_AND_DISEASE
sentence 705,hô_hấp,I-SYMPTOM_AND_DISEASE,I-SYMPTOM_AND_DISEASE
sentence 705,",",O,O
sentence 705,được,O,O
sentence 705,đặt,O,O
sentence 705,ống,O,O
sentence 705,nội,O,O
sentence 705,khí_quản,O,O
sentence 705,",",O,O
sentence 705,thở,O,O
sentence 705,máy,O,O
sentence 705,VCV,O,O
sentence 705,",",O,O
sentence 705,lọc,O,O
sentence 705,máu,O,O
sentence 705,tĩnh_mạch,O,O
sentence 705,-,O,O
sentence 705,tĩnh_mạch,O,O
sentence 705,liên_tục,O,O
sentence 705,.,O,O
sentence 706,Tại,O,O
sentence 706,đây,O,O
sentence 706,",",O,O
sentence 706,hai,O,O
sentence 706,bố_con,O,O
sentence 706,được,O,O
sentence 706,hướng_dẫn,O,O
sentence 706,cách,O,O
sentence 706,tự,O,O
sentence 706,cách_ly,O,O
sentence 706,tại,O,O
sentence 706,nhà,O,O
sentence 706,và,O,O
sentence 706,đến,O,O
sentence 706,các,O,O
sentence 706,cơ_sở,O,O
sentence 706,y_tế,O,O
sentence 706,tuyến,O,O
sentence 706,quận,O,O
sentence 706,",",O,O
sentence 706,huyện,O,O
sentence 706,",",O,O
sentence 706,thành_phố,O,O
sentence 706,lấy,O,O
sentence 706,mẫu,O,O
sentence 706,xét_nghiệm,O,O
sentence 706,với,O,O
sentence 706,SARS,O,O
sentence 706,-,O,O
sentence 706,CoV,O,O
sentence 706,-,O,O
sentence 706,2,O,O
sentence 706,.,O,O
sentence 707,Bệnh_nhân,O,O
sentence 707,hiện,O,O
sentence 707,cách_ly,O,O
sentence 707,tại,O,O
sentence 707,Bệnh_viện,O,O
sentence 707,Phổi,O,O
sentence 707,",",O,O
sentence 707,tỉnh_táo,O,O
sentence 707,",",O,O
sentence 707,tiếp_xúc,O,O
sentence 707,tốt,O,O
sentence 707,.,O,O
sentence 708,Bệnh_nhân,O,O
sentence 708,có,O,O
sentence 708,biểu_hiện,O,O
sentence 708,khởi_phát,O,O
sentence 708,bệnh,O,O
sentence 708,vào,O,O
sentence 708,ngày,O,O
sentence 708,29,B-DATE,B-DATE
sentence 708,-,I-DATE,I-DATE
sentence 708,6,I-DATE,I-DATE
sentence 708,.,O,O
sentence 709,Kết_quả,O,O
sentence 709,xét_nghiệm,O,O
sentence 709,tại,O,O
sentence 709,TP.,B-LOCATION,B-LOCATION
sentence 709,HCM,I-LOCATION,I-LOCATION
sentence 709,dương_tính,O,O
sentence 709,",",O,O
sentence 709,nhưng,O,O
sentence 709,khi,O,O
sentence 709,bệnh_nhân,O,O
sentence 709,về,O,O
sentence 709,nước,O,O
sentence 709,",",O,O
sentence 709,kết_quả,O,O
sentence 709,xét_nghiệm,O,O
sentence 709,lại,O,O
sentence 709,âm_tính,O,O
sentence 709,.,O,O
sentence 710,Trong,O,O
sentence 710,số,O,O
sentence 710,các,O,O
sentence 710,bệnh_nhân,O,O
sentence 710,này,O,O
sentence 710,có,O,O
sentence 710,3,O,O
sentence 710,trường_hợp,O,O
sentence 710,bình_phục,O,O
sentence 710,",",O,O
sentence 710,dự_kiến,O,O
sentence 710,trong,O,O
sentence 710,ngày_mai,O,O
sentence 710,27,B-DATE,B-DATE
sentence 710,-,I-DATE,I-DATE
sentence 710,3,I-DATE,I-DATE
sentence 710,sẽ,O,O
sentence 710,được,O,O
sentence 710,chuyển,O,O
sentence 710,cơ_sở,O,O
sentence 710,y_tế,O,O
sentence 710,khác,O,O
sentence 710,để,O,O
sentence 710,theo_dõi,O,O
sentence 710,sức_khoẻ,O,O
sentence 710,là,O,O
